generation,individual_id,l0_size,accuracy_on_full,f1_macro_on_full,num_tokens,num_distinct_tokens,num_classes_in_l0,most_frequent_class_in_l0,l0_indices_hash,fitness_calc_time_sec
3,42,30000,0.843257,0.618552,164882,18643,585,biscoito,401894496e,5.2760
3,43,30000,0.846193,0.626782,164494,18589,584,biscoito,ce559a33ac,5.3143
3,44,30000,0.844719,0.625219,165025,18612,586,biscoito,3e2e8af253,5.3261
3,45,30000,0.844671,0.626139,164534,18596,583,biscoito,29db93ca81,5.3770
3,46,30000,0.841675,0.614785,164571,18405,573,biscoito,f942878044,5.4232
3,47,30000,0.846472,0.640072,164435,18682,591,biscoito,7867fb4e28,5.3502
3,48,30000,0.844303,0.623081,164265,18479,583,biscoito,8ba7538fd4,5.4049
3,49,30000,0.842466,0.626241,164431,18553,592,biscoito,dcdbe4ce98,5.4483
3,50,30000,0.845098,0.626733,164132,18488,586,biscoito,4320f8a20c,5.3229
3,51,30000,0.843409,0.620695,164806,18503,584,biscoito,895f444d6d,5.2941
3,52,30000,0.844599,0.626010,164775,18798,587,biscoito,039d0de391,5.2954
3,53,30000,0.843496,0.618073,164219,18382,579,biscoito,0b495f3c40,5.3216
3,54,30000,0.843584,0.611511,164835,18668,575,biscoito,214707f620,5.3059
3,55,30000,0.844635,0.627328,164634,18685,586,biscoito,95d4292841,5.2980
3,56,30000,0.842778,0.611216,164247,18737,584,biscoito,5c2ba977f3,5.2481
3,57,30000,0.844036,0.610805,164648,18604,574,biscoito,14aeceffb3,5.3702
3,58,30000,0.844415,0.618622,165039,18583,587,biscoito,143a590ef0,5.2935
3,59,30000,0.845697,0.628219,164692,18668,588,biscoito,f1597e6867,5.3627
3,60,30000,0.844263,0.624410,164984,18544,589,biscoito,00ad1f4b73,5.3656
3,61,30000,0.843508,0.615390,164412,18508,585,biscoito,8532a38756,5.4105
3,62,30000,0.845034,0.632956,164236,18642,592,biscoito,e1b9b996aa,5.3454
3,63,30000,0.840844,0.606259,164631,18229,576,biscoito,c020d2d86b,5.2809
3,64,30000,0.844008,0.621299,164790,18628,585,biscoito,aa1924fc08,5.3604
3,65,30000,0.842885,0.615387,164467,18320,584,biscoito,9aac9c92d6,5.2732
3,66,30000,0.844627,0.617140,164916,18501,582,biscoito,c3ce551a0b,5.3254
3,67,30000,0.846141,0.627556,164429,18629,583,biscoito,1b1d503cc5,5.3912
